StrmLev,stream_ID,fpbLong,fpbLat,fpbFtrTy,fpbFPasSta,cost,pass_score
4,4658,-123.5989435,43.42215446,Culvert,Blocked,108847.2,0.1
4,4658,-123.5992281,43.42230575,Culvert,Blocked,108847.2,0.1
4,4678,-123.2322563,43.56879499,Culvert,Partial,108847.2,0.5
4,4683,-123.4786265,43.65312572,Culvert,Partial,108847.2,0.5
4,4695,-123.4778464,43.69834172,Culvert,Blocked,108847.2,0.1
4,4699,-123.3939849,43.46424786,Culvert,Partial,108847.2,0.5
4,4701,-123.1858369,43.73996779,Culvert,Passable,108847.2,1
4,4706,-123.1078467,43.38267891,Falls,Unknown,455041.93,0.5
4,4717,-123.2537399,43.70222256,Culvert,Unknown,108847.2,0.1
4,4717,-123.2512236,43.70275964,Culvert,Unknown,108847.2,0.1
4,4736,-123.22813,43.55392576,Culvert,Blocked,108847.2,0.1
4,4755,-123.4133766,43.64394762,Culvert,Partial,108847.2,0.5
4,4761,-123.286778,43.54879,Culvert,Unknown,108847.2,0.1
4,4783,-123.1516614,43.46375826,Culvert,Blocked,108847.2,0.1
4,4789,-123.6357137,43.55644168,Falls,Blocked,455041.93,0.1
4,4801,-123.1340879,43.46872396,Culvert,Blocked,108847.2,0.1
4,4850,-123.2890982,43.69582446,Culvert,Blocked,108847.2,0.1
4,4854,-123.3441822,43.61458578,Bridge,Passable,370171,1
4,4871,-123.3982288,43.57981913,Culvert,Passable,108847.2,1
4,4886,-123.3994057,43.42942401,Culvert,Unknown,108847.2,0.1
4,4958,-123.4849877,43.54571637,Falls,Blocked,455041.93,0.1
4,5006,-123.3959646,43.58232774,Culvert,Partial,108847.2,0.5
4,5009,-123.4927406,43.59380649,Falls,Blocked,455041.93,0.1
4,5038,-123.3905219,43.39830376,Culvert,Partial,108847.2,0.5
4,5072,-123.5073754,43.33855558,Culvert,Passable,108847.2,1
4,5130,-123.3979436,43.58094092,Culvert,Blocked,108847.2,0.1
4,5135,-123.5539628,43.57868335,Culvert,Unknown,108847.2,0.1
4,5151,-123.4385944,43.46016852,Culvert,Unknown,108847.2,0.1
4,5171,-123.3517275,43.63829003,Bridge,Passable,370171,1
4,5185,-123.5867045,43.37781144,Culvert,Blocked,108847.2,0.1
4,5218,-123.2861144,43.65704742,Culvert,Partial,108847.2,0.5
4,5291,-123.454481,43.71382968,Culvert,Blocked,108847.2,0.1
4,5328,-123.228433,43.57496655,Falls,Blocked,455041.93,0.1
4,5378,-123.5541241,43.363963,Culvert,Blocked,108847.2,0.1
4,5462,-123.5371813,43.68583371,Culvert,Blocked,108847.2,0.1
4,5530,-123.557155,43.36600817,CascadeGradientVelocity,Partial,455041.93,0.5
4,5640,-123.129541,43.53126177,Culvert,Blocked,108847.2,0.1
4,5643,-123.4489164,43.46077377,Culvert,Unknown,108847.2,0.1
4,5657,-123.4017259,43.6638465,Culvert,Unknown,108847.2,0.1
4,5816,-123.248707,43.65749359,Culvert,Partial,108847.2,0.5
4,5886,-123.4133766,43.64394762,Culvert,Partial,108847.2,0.5
4,5920,-123.009146,43.50378341,Culvert,Blocked,108847.2,0.1
4,5920,-123.0110911,43.50470173,Culvert,Blocked,108847.2,0.1
